make_model,body_type,price,vat,km,registration,hp,previous_owners,make,model,body_color,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,air_cond,bluetooth,age,upholstery_type,co2_emission
Renault Clio,Sedans,11000,VAT deductible,48000,12/2016,66.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Automatic,1461.0,1165.0,front,Diesel,6.0,Germany,3.3,5.04,3.9181818181818184,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,11000,Price negotiable,38000,01/2017,66.0,1,Renault,Clio,Red,Metallic,5.0,5.0,Automatic,1461.0,1228.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,Air conditioning,Bluetooth,2,Cloth,92.0
Renault Clio,Sedans,11390,VAT deductible,60892,06/2016,66.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Automatic,1461.0,1228.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,Air conditioning,Bluetooth,3,Cloth,92.0
Renault Clio,Sedans,10990,VAT deductible,50000,02/2017,66.0,1,Renault,Clio,Beige,Uni/basic,5.0,5.0,Automatic,1461.0,1228.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,Air conditioning,Bluetooth,2,Cloth,92.0
Renault Clio,Sedans,10990,VAT deductible,15559,12/2017,66.0,1,Renault,Clio,Grey,Uni/basic,5.0,5.0,Automatic,1461.0,1717.0,front,Diesel,6.0,Germany,3.5,5.6374270508084345,4.100973465178125,Cruise control,Bluetooth,2,Cloth,92.0
Renault Clio,Station wagon,10945,VAT deductible,92000,05/2016,66.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Automatic,1461.0,1119.0,front,Diesel,6.0,Germany,3.3,6.625,4.225,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,10950,VAT deductible,36600,02/2016,88.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Automatic,1197.0,1165.0,front,Benzin,6.0,Germany,5.2,6.6,4.4,Air conditioning,Bluetooth,3,Cloth,123.0
Renault Clio,Sedans,10900,VAT deductible,47000,03/2017,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Automatic,1461.0,1153.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,Air conditioning,On-board computer,2,Cloth,92.0
Renault Clio,Sedans,10900,VAT deductible,64103,01/2016,66.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Automatic,1461.0,1152.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,Air conditioning,On-board computer,3,Part/Full Leather,92.0
Renault Clio,Compact,10800,VAT deductible,51985,07/2016,87.0,1,Renault,Clio,White,Metallic,4.0,5.0,Automatic,1197.0,1087.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,120.0
Renault Clio,Station wagon,10900,VAT deductible,43000,09/2016,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Automatic,1461.0,1119.0,front,Diesel,6.0,Italy,3.5,3.9,3.3,Air conditioning,Bluetooth,3,Cloth,92.0
Renault Clio,Sedans,10800,VAT deductible,0,05/2018,66.0,0,Renault,Clio,Silver,Uni/basic,5.0,5.0,Automatic,1461.0,1228.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,Air conditioning,Bluetooth,1,Cloth,92.0
Renault Clio,Sedans,10590,VAT deductible,34000,07/2016,66.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Automatic,1461.0,1228.0,front,Diesel,6.0,Germany,3.5,3.9,3.3,Air conditioning,Bluetooth,3,Cloth,92.0
Renault Clio,Sedans,10700,Price negotiable,34000,09/2016,66.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Automatic,1461.0,1146.0,front,Diesel,5.0,Germany,3.2,3.4,3.1,Air conditioning,On-board computer,3,Cloth,82.0
Renault Clio,Sedans,10500,VAT deductible,78851,05/2016,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Automatic,1461.0,1165.0,front,Diesel,6.0,Germany,3.5,5.6374270508084345,4.100973465178125,Air conditioning,MP3,3,Cloth,92.0
Renault Clio,Station wagon,10500,VAT deductible,23000,07/2017,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Automatic,1461.0,1121.0,front,Diesel,6.0,Germany,3.6,4.1,3.3,Air conditioning,Bluetooth,2,Cloth,92.0
Renault Clio,Sedans,15990,VAT deductible,18199,09/2018,87.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Automatic,1197.0,1154.0,front,Benzin,6.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,1,Cloth,120.0
Renault Clio,Sedans,6490,VAT deductible,55800,06/2016,55.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1071.0,front,Diesel,5.0,Spain,3.6,4.3,3.2,Air conditioning,Bluetooth,3,Part/Full Leather,85.0
Renault Clio,Sedans,7490,VAT deductible,56485,02/2017,85.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,2,Part/Full Leather,85.0
Renault Clio,Transporter,6490,VAT deductible,112000,04/2016,55.0,1,Renault,Clio,White,Uni/basic,5.0,2.0,Manual,1461.0,1087.0,front,Diesel,5.0,France,3.3,3.5,3.1,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,7900,VAT deductible,26255,10/2017,55.0,1,Renault,Clio,White,Metallic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Cruise control,On-board computer,2,Part/Full Leather,85.0
Renault Clio,Sedans,7500,VAT deductible,140000,10/2016,55.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,1461.0,1162.0,front,Diesel,5.0,Italy,4.0,4.5,3.5,Air conditioning,Bluetooth,3,Part/Full Leather,104.0
Renault Clio,Sedans,7900,VAT deductible,19282,06/2017,55.0,1,Renault,Clio,White,Metallic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Cruise control,On-board computer,2,Part/Full Leather,85.0
Renault Clio,Sedans,7900,VAT deductible,26255,10/2017,55.0,1,Renault,Clio,White,Metallic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Cruise control,On-board computer,2,Part/Full Leather,85.0
Renault Clio,Sedans,7900,VAT deductible,20971,06/2017,55.0,1,Renault,Clio,White,Metallic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Cruise control,On-board computer,2,Part/Full Leather,85.0
Renault Clio,Sedans,7900,VAT deductible,20971,06/2017,55.0,1,Renault,Clio,White,Metallic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Cruise control,On-board computer,2,Part/Full Leather,85.0
Renault Clio,Sedans,7990,VAT deductible,76021,03/2016,67.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,3,Part/Full Leather,85.0
Renault Clio,Sedans,7990,VAT deductible,2880,07/2017,53.0,0,Renault,Clio,Beige,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Gas,5.0,Germany,6.1,5.6374270508084345,4.100973465178125,Electrically heated windshield,Bluetooth,2,Part/Full Leather,98.0
Renault Clio,Sedans,7990,VAT deductible,87030,04/2016,55.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1071.0,front,Diesel,5.0,Spain,3.6,4.3,3.2,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,8290,VAT deductible,23724,04/2017,54.0,1,Renault,Clio,Red,Metallic,5.0,5.0,Manual,1149.0,1165.0,front,Benzin,5.0,Germany,5.5,5.6374270508084345,4.100973465178125,Cruise control,CD player,2,Cloth,127.0
Renault Clio,Sedans,8290,VAT deductible,104171,03/2016,55.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,8300,VAT deductible,80000,07/2016,55.0,1,Renault,Clio,White,Uni/basic,5.0,5.0,Manual,1461.0,1146.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,8200,VAT deductible,95000,05/2016,66.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,898.0,1092.0,front,Benzin,5.0,Italy,4.7,5.7,4.1,Air conditioning,Bluetooth,3,Cloth,105.0
Renault Clio,Station wagon,8299,VAT deductible,120000,03/2016,55.0,1,Renault,Clio,Grey,Metallic,5.0,4.0,Manual,1461.0,1260.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Transporter,8290,VAT deductible,39748,09/2016,56.0,1,Renault,Clio,White,Uni/basic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Italy,3.3,5.291176470588234,4.294117647058823,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Station wagon,8300,Price negotiable,29000,02/2016,55.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Manual,1461.0,1260.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Station wagon,8290,VAT deductible,50207,03/2016,66.0,1,Renault,Clio,Silver,Metallic,4.0,5.0,Manual,1461.0,1260.0,front,Diesel,5.0,Germany,3.3,6.181889445696203,4.278231143709554,Air conditioning,Hands-free equipment,3,Cloth,85.0
Renault Clio,Sedans,8490,Price negotiable,19700,10/2016,54.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,Air conditioning,Bluetooth,3,Cloth,127.0
Renault Clio,Sedans,8500,Price negotiable,30000,05/2017,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1087.0,front,Diesel,5.0,Germany,3.2,3.3,3.1,Air conditioning,Bluetooth,2,Cloth,82.0
Renault Clio,Sedans,8500,VAT deductible,77000,08/2017,66.0,1,Renault,Clio,Beige,Metallic,5.0,5.0,Manual,898.0,1115.0,front,Gas,5.0,Germany,6.1,4.983333333333333,5.1,Air conditioning,On-board computer,2,Cloth,98.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Metallic,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Metallic,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Metallic,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Metallic,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8500,VAT deductible,56111,04/2016,54.0,1,Renault,Clio,Brown,Perl effect,5.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Sedans,8490,VAT deductible,39990,07/2018,55.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1197.0,1165.0,front,Benzin,5.0,Germany,5.5,6.6,4.5,Air conditioning,Bluetooth,1,Cloth,127.0
Renault Clio,Sedans,8490,VAT deductible,41820,03/2017,85.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Cruise control,Bluetooth,2,Cloth,85.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Station wagon,8490,VAT deductible,49178,06/2016,54.0,2,Renault,Clio,White,Perl effect,4.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.4,6.8,4.5,Air conditioning,Bluetooth,3,Cloth,126.0
Renault Clio,Sedans,8490,VAT deductible,38733,02/2017,85.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,2,Cloth,85.0
Renault Clio,Compact,8490,VAT deductible,43709,06/2017,55.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.0,7.0,4.0,Air conditioning,Bluetooth,2,Cloth,120.0
Renault Clio,Sedans,8490,VAT deductible,23110,11/2017,85.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,2,Cloth,85.0
Renault Clio,Compact,8490,VAT deductible,32481,06/2017,55.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.0,7.0,4.0,Air conditioning,Bluetooth,2,Cloth,120.0
Renault Clio,Compact,8490,VAT deductible,38046,06/2017,55.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.0,7.0,4.0,Air conditioning,Bluetooth,2,Cloth,120.0
Renault Clio,Compact,8490,VAT deductible,48597,06/2016,55.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,1149.0,1059.0,front,Benzin,5.0,Germany,5.0,7.0,4.0,Air conditioning,Bluetooth,3,Cloth,120.0
Renault Clio,Station wagon,8490,VAT deductible,39170,04/2016,54.0,1,Renault,Clio,White,Perl effect,5.0,5.0,Manual,1149.0,1141.0,front,Benzin,5.0,Germany,5.4,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,127.0
Renault Clio,Sedans,8490,VAT deductible,69315,02/2017,85.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,2,Cloth,85.0
Renault Clio,Compact,8490,VAT deductible,49600,06/2016,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1071.0,front,Diesel,5.0,Germany,3.0,3.0,3.0,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,8490,VAT deductible,39148,03/2016,54.0,2,Renault,Clio,White,Metallic,5.0,5.0,Manual,1149.0,1165.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,Air conditioning,On-board computer,3,Cloth,133.0
Renault Clio,Compact,8500,VAT deductible,48648,06/2017,54.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Manual,1149.0,1087.0,front,Benzin,5.0,Italy,5.6,7.2,4.7,Air conditioning,Bluetooth,2,Cloth,120.0
Renault Clio,Compact,8490,VAT deductible,51490,05/2016,54.0,2,Renault,Clio,White,Uni/basic,5.0,5.0,Manual,1149.0,1087.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,Air conditioning,Bluetooth,3,Cloth,127.0
Renault Clio,Compact,8490,VAT deductible,50100,03/2016,54.0,2,Renault,Clio,Grey,Metallic,4.0,5.0,Manual,1149.0,1087.0,front,Benzin,5.0,Serbia,5.6,7.2,4.7,Air conditioning,Bluetooth,3,Cloth,127.0
Renault Clio,Station wagon,8490,VAT deductible,42210,08/2017,54.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,1149.0,1119.0,front,Benzin,5.0,Germany,5.0,6.3,4.2,Air conditioning,Bluetooth,2,Cloth,113.0
Renault Clio,Sedans,8490,VAT deductible,56118,04/2017,85.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.2,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,2,Cloth,85.0
Renault Clio,Sedans,8500,VAT deductible,52000,02/2017,55.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1071.0,front,Diesel,5.0,Spain,3.6,4.3,3.2,Air conditioning,Bluetooth,2,Cloth,104.0
Renault Clio,Sedans,8499,Price negotiable,77000,04/2016,55.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Manual,1149.0,1052.0,front,Benzin,5.0,Germany,5.5,7.2,4.7,Air conditioning,Bluetooth,3,Cloth,127.0
Renault Clio,Sedans,8499,VAT deductible,76019,04/2016,55.0,1,Renault,Clio,Grey,Metallic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Germany,3.6,4.3,3.2,Cruise control,Bluetooth,3,Cloth,95.0
Renault Clio,Station wagon,8499,VAT deductible,93000,12/2016,55.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Manual,1461.0,1194.0,front,Diesel,5.0,Germany,3.6,4.3,3.2,Air conditioning,On-board computer,3,Cloth,95.0
Renault Clio,Compact,8499,VAT deductible,37801,06/2016,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1071.0,front,Diesel,5.0,Germany,3.0,3.0,3.0,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Compact,8499,VAT deductible,45000,06/2016,66.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1071.0,front,Diesel,5.0,Germany,3.0,3.0,3.0,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Transporter,8490,VAT deductible,86213,12/2016,56.0,1,Renault,Clio,White,Uni/basic,5.0,2.0,Manual,1461.0,1209.0,front,Diesel,5.0,Italy,3.3,5.291176470588234,4.294117647058823,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Station wagon,8490,VAT deductible,95000,06/2016,55.0,1,Renault,Clio,Beige,Metallic,5.0,5.0,Manual,1461.0,1260.0,front,Diesel,5.0,Italy,3.3,3.5,3.1,Air conditioning,On-board computer,3,Cloth,85.0
Renault Clio,Sedans,8490,VAT deductible,33445,04/2016,54.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,1149.0,1058.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,Air conditioning,Bluetooth,3,Cloth,133.0
Renault Clio,Sedans,8490,VAT deductible,78680,03/2016,55.0,1,Renault,Clio,Black,Metallic,5.0,5.0,Manual,1149.0,1118.0,front,Benzin,5.0,Germany,5.5,7.2,4.7,Air conditioning,Bluetooth,3,Cloth,127.0
Renault Clio,Sedans,8490,VAT deductible,25150,03/2016,54.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1149.0,1055.0,front,Benzin,5.0,Germany,5.5,7.1,4.5,Air conditioning,Hands-free equipment,3,Cloth,127.0
Renault Clio,Sedans,8490,VAT deductible,143258,06/2016,67.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,8490,VAT deductible,83464,04/2016,55.0,1,Renault,Clio,Red,Uni/basic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.5,3.3,3.1,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Other,8490,VAT deductible,11658,05/2017,54.0,1,Renault,Clio,Beige,Metallic,5.0,5.0,Manual,1149.0,1090.0,front,Benzin,5.0,Italy,5.6,7.2,4.7,Cruise control,On-board computer,2,Cloth,127.0
Renault Clio,Sedans,8490,VAT deductible,99495,01/2016,56.0,1,Renault,Clio,White,Uni/basic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,3,Cloth,85.0
Renault Clio,Sedans,8490,VAT deductible,42208,10/2016,54.0,1,Renault,Clio,White,Uni/basic,5.0,5.0,Manual,1149.0,1165.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,Air conditioning,Bluetooth,3,Cloth,133.0
Renault Clio,Station wagon,8480,VAT deductible,81630,03/2016,66.0,1,Renault,Clio,Grey,Metallic,4.0,5.0,Manual,1461.0,1119.0,front,Diesel,5.0,Germany,3.3,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,87.0
Renault Clio,Sedans,8480,VAT deductible,49,06/2018,55.0,1,Renault,Clio,White,Uni/basic,5.0,5.0,Manual,1461.0,1162.0,front,Diesel,5.0,Italy,4.0,4.5,3.5,Cruise control,Bluetooth,1,Cloth,104.0
Renault Clio,Station wagon,8480,Price negotiable,33000,01/2018,54.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1149.0,1141.0,front,Benzin,5.0,Germany,5.6,7.2,4.7,Air conditioning,Bluetooth,1,Cloth,127.0
Renault Clio,Sedans,8480,VAT deductible,122617,01/2016,55.0,1,Renault,Clio,Grey,Metallic,5.0,5.0,Manual,1461.0,1165.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Cruise control,Bluetooth,3,Cloth,85.0
Renault Clio,Station wagon,8470,VAT deductible,87860,05/2016,66.0,1,Renault,Clio,White,Metallic,4.0,5.0,Manual,1461.0,1119.0,front,Diesel,5.0,Germany,3.3,6.181889445696203,4.278231143709554,Cruise control,Bluetooth,3,Cloth,85.0
Renault Clio,Compact,8450,VAT deductible,84000,02/2016,55.0,1,Renault,Clio,Red,Metallic,5.0,5.0,Manual,1461.0,1087.0,front,Diesel,5.0,Germany,3.3,3.5,3.1,Cruise control,On-board computer,3,Cloth,85.0
Renault Clio,Compact,8470,VAT deductible,84500,06/2016,55.0,1,Renault,Clio,White,Metallic,5.0,5.0,Manual,1461.0,1071.0,front,Diesel,5.0,Germany,3.0,4.0,3.0,Air conditioning,Bluetooth,3,Cloth,85.0
